IP,REQUEST_METHOD,URL,STATUS_CODE,SIZE,DATE,TIME,LOG_CONTENT
114.142.143.171,GET,/usr,403,4987,2037-12-27,12:00:00,"IP 114.142.143.171 accessed /usr using GET at 12:00:00 on 2037-12-27. Response: 403, Size: 4987."
168.41.125.169,POST,/usr/admin,303,5043,2037-12-27,12:00:00,"IP 168.41.125.169 accessed /usr/admin using POST at 12:00:00 on 2037-12-27. Response: 303, Size: 5043."
137.225.236.228,DELETE,/usr/admin,200,4957,2037-12-27,12:00:00,"IP 137.225.236.228 accessed /usr/admin using DELETE at 12:00:00 on 2037-12-27. Response: 200, Size: 4957."
212.140.94.4,PUT,/usr/admin,404,4974,2037-12-27,12:00:00,"IP 212.140.94.4 accessed /usr/admin using PUT at 12:00:00 on 2037-12-27. Response: 404, Size: 4974."
170.96.8.249,GET,/usr/admin/developer,500,5037,2037-12-27,12:00:00,"IP 170.96.8.249 accessed /usr/admin/developer using GET at 12:00:00 on 2037-12-27. Response: 500, Size: 5037."
228.6.113.14,POST,/usr/admin/developer,500,5018,2037-12-27,12:00:00,"IP 228.6.113.14 accessed /usr/admin/developer using POST at 12:00:00 on 2037-12-27. Response: 500, Size: 5018."
199.215.220.206,GET,/usr/admin/developer,200,4957,2037-12-27,12:00:00,"IP 199.215.220.206 accessed /usr/admin/developer using GET at 12:00:00 on 2037-12-27. Response: 200, Size: 4957."
22.33.63.71,PUT,/usr/admin/developer,304,4960,2037-12-27,12:00:00,"IP 22.33.63.71 accessed /usr/admin/developer using PUT at 12:00:00 on 2037-12-27. Response: 304, Size: 4960."
38.5.7.207,DELETE,/usr/register,502,4956,2037-12-27,12:00:00,"IP 38.5.7.207 accessed /usr/register using DELETE at 12:00:00 on 2037-12-27. Response: 502, Size: 4956."
132.152.161.35,DELETE,/usr/admin,500,5101,2037-12-27,12:00:00,"IP 132.152.161.35 accessed /usr/admin using DELETE at 12:00:00 on 2037-12-27. Response: 500, Size: 5101."
82.150.62.211,POST,/usr/admin/developer,500,5034,2037-12-27,12:00:00,"IP 82.150.62.211 accessed /usr/admin/developer using POST at 12:00:00 on 2037-12-27. Response: 500, Size: 5034."
151.52.154.104,PUT,/usr,304,5058,2037-12-27,12:00:00,"IP 151.52.154.104 accessed /usr using PUT at 12:00:00 on 2037-12-27. Response: 304, Size: 5058."
80.10.158.50,POST,/usr/admin/developer,404,4962,2037-12-27,12:00:00,"IP 80.10.158.50 accessed /usr/admin/developer using POST at 12:00:00 on 2037-12-27. Response: 404, Size: 4962."
232.166.59.82,GET,/usr/login,304,5016,2037-12-27,12:00:00,"IP 232.166.59.82 accessed /usr/login using GET at 12:00:00 on 2037-12-27. Response: 304, Size: 5016."
106.242.156.89,PUT,/usr/login,304,5057,2037-12-27,12:00:00,"IP 106.242.156.89 accessed /usr/login using PUT at 12:00:00 on 2037-12-27. Response: 304, Size: 5057."
254.49.48.75,GET,/usr/login,500,5061,2037-12-27,12:00:00,"IP 254.49.48.75 accessed /usr/login using GET at 12:00:00 on 2037-12-27. Response: 500, Size: 5061."
59.20.49.174,DELETE,/usr,403,5019,2037-12-27,12:00:00,"IP 59.20.49.174 accessed /usr using DELETE at 12:00:00 on 2037-12-27. Response: 403, Size: 5019."
110.183.40.41,PUT,/usr/login,404,4981,2037-12-27,12:00:00,"IP 110.183.40.41 accessed /usr/login using PUT at 12:00:00 on 2037-12-27. Response: 404, Size: 4981."
90.14.157.12,GET,/usr/register,403,5035,2037-12-27,12:00:00,"IP 90.14.157.12 accessed /usr/register using GET at 12:00:00 on 2037-12-27. Response: 403, Size: 5035."
77.130.12.235,POST,/usr/admin,303,5016,2037-12-27,12:00:00,"IP 77.130.12.235 accessed /usr/admin using POST at 12:00:00 on 2037-12-27. Response: 303, Size: 5016."
11.158.152.241,DELETE,/usr/login,200,4981,2037-12-27,12:00:00,"IP 11.158.152.241 accessed /usr/login using DELETE at 12:00:00 on 2037-12-27. Response: 200, Size: 4981."
108.123.61.61,DELETE,/usr/register,304,4993,2037-12-27,12:00:00,"IP 108.123.61.61 accessed /usr/register using DELETE at 12:00:00 on 2037-12-27. Response: 304, Size: 4993."
15.145.96.227,GET,/usr/admin/developer,304,4972,2037-12-27,12:00:00,"IP 15.145.96.227 accessed /usr/admin/developer using GET at 12:00:00 on 2037-12-27. Response: 304, Size: 4972."
1.62.132.245,POST,/usr/admin,500,4948,2037-12-27,12:00:00,"IP 1.62.132.245 accessed /usr/admin using POST at 12:00:00 on 2037-12-27. Response: 500, Size: 4948."
36.23.177.7,DELETE,/usr/login,500,5028,2037-12-27,12:00:00,"IP 36.23.177.7 accessed /usr/login using DELETE at 12:00:00 on 2037-12-27. Response: 500, Size: 5028."
119.79.182.179,GET,/usr/admin/developer,303,5055,2037-12-27,12:00:00,"IP 119.79.182.179 accessed /usr/admin/developer using GET at 12:00:00 on 2037-12-27. Response: 303, Size: 5055."
219.46.67.134,DELETE,/usr/admin,502,4983,2037-12-27,12:00:00,"IP 219.46.67.134 accessed /usr/admin using DELETE at 12:00:00 on 2037-12-27. Response: 502, Size: 4983."
59.47.217.156,PUT,/usr/register,500,4987,2037-12-27,12:00:00,"IP 59.47.217.156 accessed /usr/register using PUT at 12:00:00 on 2037-12-27. Response: 500, Size: 4987."
254.75.61.217,DELETE,/usr,303,4935,2037-12-27,12:00:00,"IP 254.75.61.217 accessed /usr using DELETE at 12:00:00 on 2037-12-27. Response: 303, Size: 4935."
45.251.154.104,PUT,/usr,303,4991,2037-12-27,12:00:00,"IP 45.251.154.104 accessed /usr using PUT at 12:00:00 on 2037-12-27. Response: 303, Size: 4991."
203.183.103.134,GET,/usr,304,4975,2037-12-27,12:00:00,"IP 203.183.103.134 accessed /usr using GET at 12:00:00 on 2037-12-27. Response: 304, Size: 4975."
85.75.161.62,POST,/usr/admin/developer,303,5059,2037-12-27,12:00:00,"IP 85.75.161.62 accessed /usr/admin/developer using POST at 12:00:00 on 2037-12-27. Response: 303, Size: 5059."
74.96.117.226,GET,/usr/register,500,5038,2037-12-27,12:00:00,"IP 74.96.117.226 accessed /usr/register using GET at 12:00:00 on 2037-12-27. Response: 500, Size: 5038."
234.197.89.53,GET,/usr/admin/developer,303,5014,2037-12-27,12:00:00,"IP 234.197.89.53 accessed /usr/admin/developer using GET at 12:00:00 on 2037-12-27. Response: 303, Size: 5014."
198.41.0.194,POST,/usr/admin/developer,303,4994,2037-12-27,12:00:00,"IP 198.41.0.194 accessed /usr/admin/developer using POST at 12:00:00 on 2037-12-27. Response: 303, Size: 4994."
217.6.117.112,PUT,/usr,500,4977,2037-12-27,12:00:00,"IP 217.6.117.112 accessed /usr using PUT at 12:00:00 on 2037-12-27. Response: 500, Size: 4977."
30.241.65.56,POST,/usr/admin/developer,303,4945,2037-12-27,12:00:00,"IP 30.241.65.56 accessed /usr/admin/developer using POST at 12:00:00 on 2037-12-27. Response: 303, Size: 4945."
197.151.9.58,PUT,/usr/login,304,4946,2037-12-27,12:00:00,"IP 197.151.9.58 accessed /usr/login using PUT at 12:00:00 on 2037-12-27. Response: 304, Size: 4946."
150.59.188.139,PUT,/usr/admin/developer,500,4988,2037-12-27,12:00:00,"IP 150.59.188.139 accessed /usr/admin/developer using PUT at 12:00:00 on 2037-12-27. Response: 500, Size: 4988."
176.28.80.58,GET,/usr/admin/developer,303,4962,2037-12-27,12:00:00,"IP 176.28.80.58 accessed /usr/admin/developer using GET at 12:00:00 on 2037-12-27. Response: 303, Size: 4962."
175.232.147.175,POST,/usr/admin/developer,404,4964,2037-12-27,12:00:00,"IP 175.232.147.175 accessed /usr/admin/developer using POST at 12:00:00 on 2037-12-27. Response: 404, Size: 4964."
125.242.178.1,PUT,/usr/admin,404,5027,2037-12-27,12:00:00,"IP 125.242.178.1 accessed /usr/admin using PUT at 12:00:00 on 2037-12-27. Response: 404, Size: 5027."
82.64.245.124,GET,/usr,502,4830,2037-12-27,12:00:00,"IP 82.64.245.124 accessed /usr using GET at 12:00:00 on 2037-12-27. Response: 502, Size: 4830."
91.98.146.140,POST,/usr,403,4955,2037-12-27,12:00:00,"IP 91.98.146.140 accessed /usr using POST at 12:00:00 on 2037-12-27. Response: 403, Size: 4955."
144.7.230.180,PUT,/usr/admin/developer,303,5035,2037-12-27,12:00:00,"IP 144.7.230.180 accessed /usr/admin/developer using PUT at 12:00:00 on 2037-12-27. Response: 303, Size: 5035."
87.57.119.141,POST,/usr/admin/developer,403,4967,2037-12-27,12:00:00,"IP 87.57.119.141 accessed /usr/admin/developer using POST at 12:00:00 on 2037-12-27. Response: 403, Size: 4967."
9.113.20.205,POST,/usr/admin/developer,403,4961,2037-12-27,12:00:00,"IP 9.113.20.205 accessed /usr/admin/developer using POST at 12:00:00 on 2037-12-27. Response: 403, Size: 4961."
162.40.117.152,DELETE,/usr/login,500,5081,2037-12-27,12:00:00,"IP 162.40.117.152 accessed /usr/login using DELETE at 12:00:00 on 2037-12-27. Response: 500, Size: 5081."
71.100.136.246,PUT,/usr/admin/developer,304,5163,2037-12-27,12:00:00,"IP 71.100.136.246 accessed /usr/admin/developer using PUT at 12:00:00 on 2037-12-27. Response: 304, Size: 5163."
79.220.107.197,DELETE,/usr/login,500,4988,2037-12-27,12:00:00,"IP 79.220.107.197 accessed /usr/login using DELETE at 12:00:00 on 2037-12-27. Response: 500, Size: 4988."
248.21.39.142,PUT,/usr/register,502,5048,2037-12-27,12:00:00,"IP 248.21.39.142 accessed /usr/register using PUT at 12:00:00 on 2037-12-27. Response: 502, Size: 5048."
